Invoice_Id,PO_Description__c,Invoice_Name,Vendor__Name,Contract__Name,Invoice_Date__c,Approval_Date__c,Due_Date_Formula__c,Days_Pending_Approval__c,Infinium_Release_Number__c,Released_On__c,PO_Name,ProjectInvoice__c,Integration_Error_Message__c,Integration_Status__c,LastModifiedDate,Payment_Terms__c,Reason__c,sitetracker__Status__c,State__c,Original_Total_Amount__c,Total_Amount__c,Total_Invoice_Amount__c
INV000114,ABC Synthetic Corp 1 - Telecommunications Maintenance Contract - Maintenance,INV-SYN-000114,ABC Synthetic Corp 1,BVP-01551,2025-09-08 00:00:00,2025-11-05 00:00:00,2025-11-07 00:00:00,65,561,2025-11-05 00:00:00,Synthetic_PO_48,TRUE,"Detail from service: Failed Validation and 
 Validation Message: {
  
} and 
 Validation Message: {
  ""lines"": {
    ""3"": {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    },
    ""4"": {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    }
  }
}",FAIL,2025-11-06 14:09:54,60,ACCT,Hold,NY,1118.26,1118.26,1118.26
INV000115,Synthetic Vendor Inc 30 - Site Development and Build Out - Phase 2,SYNTHETIC-INV-000115,Synthetic Vendor Inc 30,BVP-01215,2025-07-09 00:00:00,2025-08-19 00:00:00,2025-08-23 00:00:00,126,,,PO_Synthetic_49,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.318.6441.000.253.345 is not valid. Project Not Approved""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 441.318.6441.000.253.345 is not valid. Project Not Approved""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 441.318.6441.000.253.345 is not valid. Project Not Approved""
  }
]",Fail,2025-11-12 01:46:15,45,PNA,Hold,CT,5045.88,5075.89,5075.89
INV000116,Global Synthetic Industries 4 - Professional Services Engagement - Q3 2025,SYN-INVOICE-000116,Global Synthetic Industries 4,BVP-01006,2025-09-01 00:00:00,2025-11-04 00:00:00,2025-10-31 00:00:00,72,,,SYN_PO_50,TRUE,"Detail from service: The total amount from the invoice lines does not match the Total Invoice Amount value. and 
 Validation Message: {
  ""vendorId"": ""4206967"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000116"",
  ""status"": ""Error""
}",Fail,2025-11-12 02:36:20,60,ACCT,Hold,IN,137.99,137.99,137.99
INV000117,Global Synthetic Industries 4 - Equipment and Materials Supply - Upgrade,INV-SYN-000117,Global Synthetic Industries 4,BVP-01002,2025-10-22 00:00:00,2025-11-10 00:00:00,2025-12-21 00:00:00,21,670,2025-11-10 00:00:00,Synthetic_PO_51,TRUE,"Detail from service: Failed Validation and 
 Validation Message: {
  
} and 
 Validation Message: {
  ""lines"": {
    ""8"": {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    }
  }
}",FAIL,2025-11-10 15:52:25,60,ACCT,Hold,CA,2048,2048,2048
INV000118,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,SYNTHETIC-INV-000118,ABC Synthetic Corp 1,BVP-02561,2025-10-23 00:00:00,2025-10-29 00:00:00,2025-12-22 00:00:00,20,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000118"",
  ""status"": ""Error""
}",Fail,2025-11-12 06:54:40,60,BLANK,Hold,FL,2002.3,2002.3,2002.3
INV000119,XYZ Services LLC 2 - Telecommunications Maintenance Contract - Buildout,SYN-INVOICE-000119,XYZ Services LLC 2,BVP-02530,2025-10-28 00:00:00,2025-10-30 00:00:00,2025-12-12 00:00:00,15,,,SYN_PO_2,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 174.000.2411.101.000.344 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 05:34:25,45,CAP MGMT,Hold,TX,69.06,69.06,69.06
INV000120,ABC Synthetic Corp 13 - Network Infrastructure Services - Region South,INV-SYN-000120,ABC Synthetic Corp 13,BVP-00925,2025-09-10 00:00:00,2025-10-29 00:00:00,2025-10-25 00:00:00,63,,,Synthetic_PO_18,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 012.000.2422.201.000.424 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 012.000.2422.201.000.424 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 02:43:06,45,,Hold,CA,419.42,419.42,419.42
INV000121,Synthetic Solutions Group 3 - Construction Services Agreement - Site B,SYNTHETIC-INV-000121,Synthetic Solutions Group 3,BVP-00460,2025-11-04 00:00:00,2025-11-12 00:00:00,2025-12-04 00:00:00,8,,,SYN_PO_5,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.000.3411.504.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 17:29:19,30,,Hold,CT,540,540,540
INV000122,Global Synthetic Industries 4 - Professional Services Engagement - Expansion,SYN-INVOICE-000122,Global Synthetic Industries 4,BVP-01006,2025-08-28 00:00:00,2025-10-24 00:00:00,2025-10-27 00:00:00,76,,,PO_Synthetic_52,TRUE,"Detail from service: The total amount from the invoice lines does not match the Total Invoice Amount value. and 
 Validation Message: {
  ""vendorId"": ""4206967"",
  ""vendorInvoiceNumber"": ""SYN-INVOICE-000122"",
  ""status"": ""Error""
}",Fail,2025-11-12 02:23:22,60,ACCT,Hold,MI,160.97,160.97,160.97
INV000123,ABC Synthetic Corp 1 - Fiber Optic Installation Project - Buildout,INV-SYN-000123,ABC Synthetic Corp 1,BVP-02561,2025-09-29 00:00:00,2025-10-08 00:00:00,2025-11-28 00:00:00,44,,,SYN_PO_8,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 9,
    ""message"": ""GL account 164.000.2423.401.000.344 is not valid. 1""
  },
  {
    ""lineNumber"": 10,
    ""message"": ""GL account 164.000.2423.401.000.344 is not valid. 1""
  }
]",Fail,2025-11-12 03:43:44,60,,Hold,FL,1416.8,1416.8,1416.8
INV000124,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,SYNTHETIC-INV-000124,ABC Synthetic Corp 1,BVP-02561,2025-10-24 00:00:00,2025-10-28 00:00:00,2025-12-23 00:00:00,19,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000124"",
  ""status"": ""Error""
}",Fail,2025-11-12 07:21:22,60,BLANK,Hold,FL,3630,3630,3630
INV000125,Global Synthetic Industries 4 - Network Infrastructure Services - Phase 3,SYN-INVOICE-000125,Global Synthetic Industries 4,BVP-01002,2025-10-09 00:00:00,2025-11-12 00:00:00,2025-12-08 00:00:00,34,399,2025-11-12 00:00:00,SYN_PO_53,TRUE,"Detail from service: Failed Validation and 
 Validation Message: {
  
} and 
 Validation Message: {
  ""lines"": {
    ""3"": {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    }
  }
}",FAIL,2025-11-12 14:42:27,60,ACCT,Hold,TX,2048,2048,2048
INV000126,Global Synthetic Industries 4 - Site Development and Build Out - Q1 2025,INV-SYN-000126,Global Synthetic Industries 4,BVP-01006,2025-10-29 00:00:00,2025-11-10 00:00:00,2025-12-28 00:00:00,14,159,2025-11-11 00:00:00,Synthetic_PO_54,TRUE,"Detail from service: A vendor invoice number of INV-SYN-000126 is already queued for release. and 
 Validation Message: {
  ""vendorId"": ""4206967"",
  ""vendorInvoiceNumber"": ""INV-SYN-000126"",
  ""status"": ""Error""
}",Fail,2025-11-12 13:44:28,60,ACCT,Hold,IN,307.46,307.46,307.46
INV000127,ABC Synthetic Corp 19 - Professional Services Engagement - Q3 2025,SYNTHETIC-INV-000127,ABC Synthetic Corp 19,BVP-02777,2025-10-29 00:00:00,2025-11-06 00:00:00,2025-12-28 00:00:00,14,,,PO_Synthetic_28,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 943.130.6421.000..345 is not valid. 1""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 943.130.6421.000..345 is not valid. 1""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 943.130.6421.000..345 is not valid. 1""
  }
]",Fail,2025-11-11 08:17:46,60,,Hold,MI,983.55,983.55,983.55
INV000128,Global Synthetic Industries 16 - Construction Services Agreement - Installation,SYN-INVOICE-000128,Global Synthetic Industries 16,BVP-02852,2025-10-16 00:00:00,2025-10-30 00:00:00,2025-12-15 00:00:00,27,,,PO_Synthetic_55,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 944.000.2422.101.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 05:50:50,60,,Hold,IN,102.5,102.5,102.5
INV000129,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,INV-SYN-000129,ABC Synthetic Corp 1,BVP-02561,2025-10-17 00:00:00,2025-10-27 00:00:00,2025-12-16 00:00:00,26,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""INV-SYN-000129"",
  ""status"": ""Error""
}",Fail,2025-11-12 06:10:16,60,BLANK,Hold,FL,180,180,180
INV000130,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYNTHETIC-INV-000130,ABC Synthetic Corp 1,BVP-00900,2025-10-22 00:00:00,2025-11-04 00:00:00,2025-12-21 00:00:00,21,,,SYN_PO_56,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 06:51:10,60,,Hold,CT,1420,1420,1420
INV000131,ABC Synthetic Corp 1 - Equipment and Materials Supply - Phase 2,SYN-INVOICE-000131,ABC Synthetic Corp 1,BVP-02561,2025-11-06 00:00:00,2025-11-12 00:00:00,2026-01-05 00:00:00,6,,2025-11-12 00:00:00,Synthetic_PO_3,TRUE,The maximum number of releases (999) has been reached for this blanket purchase order.,Fail,2025-11-12 17:35:21,60,,Hold,FL,2685,2685,2685
INV000132,XYZ Services LLC 2 - Construction Services Agreement - Expansion,INV-SYN-000132,XYZ Services LLC 2,BVP-01548,2025-09-11 00:00:00,2025-10-10 00:00:00,2025-10-26 00:00:00,62,,,Synthetic_PO_57,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 012.000.2411.001.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 9,
    ""message"": ""GL account 151.000.2421.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 01:48:01,45,,Hold,CA,6090,6090,6090
INV000133,Synthetic Solutions Group 3 - Construction Services Agreement - Site B,SYNTHETIC-INV-000133,Synthetic Solutions Group 3,BVP-00460,2025-10-31 00:00:00,2025-11-07 00:00:00,2025-11-30 00:00:00,12,,,SYN_PO_5,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 06:12:19,30,,Hold,CT,877.5,877.5,877.5
INV000134,XYZ Services LLC 8 - Professional Services Engagement - Q3 2025,SYN-INVOICE-000134,XYZ Services LLC 8,BVP-02853,2025-09-18 00:00:00,2025-10-22 00:00:00,2025-11-02 00:00:00,55,,,SYN_PO_11,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 5,
    ""message"": ""GL account 151.000.2422.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:38:06,45,,Hold,CA,6062.41,6062.41,6062.41
INV000135,Synthetic Vendor Inc 12 - Network Infrastructure Services - Phase 1,INV-SYN-000135,Synthetic Vendor Inc 12,BVP-01643,2025-09-30 00:00:00,2025-10-22 00:00:00,2026-02-27 00:00:00,43,,,Synthetic_PO_27,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 947.168.6421.000.231.345 is not valid. Project Not Approved""
  },
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 947.168.6421.000.231.345 is not valid. Project Not Approved""
  },
  {
    ""lineNumber"": 9,
    ""message"": ""GL account 947.168.6421.000.231.505 is not valid. Project Not Approved""
  }
]",Fail,2025-11-12 04:27:56,150,PNA,Hold,IL,4268.09,4268.09,4268.09
INV000136,ABC Synthetic Corp 1 - Fiber Optic Installation Project - Buildout,SYNTHETIC-INV-000136,ABC Synthetic Corp 1,BVP-02561,2025-09-29 00:00:00,2025-10-08 00:00:00,2025-11-28 00:00:00,44,,,SYN_PO_8,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 03:20:34,60,CAP MGMT,Hold,FL,1440,1440,1440
INV000137,XYZ Services LLC 20 - Fiber Optic Installation Project - Phase 2,SYN-INVOICE-000137,XYZ Services LLC 20,BVP-02897,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-12-02 00:00:00,40,,,Synthetic_PO_30,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  },
  {
    ""lineNumber"": 5,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  },
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  },
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 164.000.2423.401.000.345 is not valid. 1""
  }
]",Fail,2025-11-12 04:49:53,60,,Hold,FL,1275.6,1275.6,1275.6
INV000138,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,INV-SYN-000138,Synthetic Tech Partners 5,BVP-02536,2025-10-22 00:00:00,2025-11-04 00:00:00,2025-12-21 00:00:00,21,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""INV-SYN-000138"",
  ""status"": ""Error""
}",Fail,2025-11-12 06:53:32,60,BLANK,Hold,CA,2406.25,2406.25,2406.25
INV000139,XYZ Services LLC 20 - Fiber Optic Installation Project - Phase 2,SYNTHETIC-INV-000139,XYZ Services LLC 20,BVP-02897,2025-10-22 00:00:00,2025-10-28 00:00:00,2025-12-21 00:00:00,21,,,Synthetic_PO_30,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 161.000.2423.201.000.505 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 161.000.2423.201.000.505 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 9,
    ""message"": ""GL account 161.000.2423.201.000.505 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 06:50:37,60,,Hold,FL,6875.29,6875.29,6875.29
INV000140,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYN-INVOICE-000140,ABC Synthetic Corp 1,BVP-00900,2025-09-12 00:00:00,2025-09-23 00:00:00,2025-11-11 00:00:00,61,,,PO_Synthetic_4,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 15,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:10:15,60,,Hold,CT,1276.2,1276.2,1276.2
INV000141,ABC Synthetic Corp 31 - Telecommunications Maintenance Contract - Upgrade,INV-SYN-000141,ABC Synthetic Corp 31,BVP-01720,2025-09-10 00:00:00,2025-10-14 00:00:00,2025-10-25 00:00:00,63,,,PO_Synthetic_58,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 152.000.2422.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 152.000.2422.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 152.000.2422.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 03:05:26,45,,Hold,CA,1486,1486,1486
INV000142,Synthetic Tech Partners 5 - Construction Services Agreement - Site A,SYNTHETIC-INV-000142,Synthetic Tech Partners 5,BVP-02536,2025-10-21 00:00:00,2025-10-30 00:00:00,2025-12-20 00:00:00,22,,,PO_Synthetic_7,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""8020345"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000142"",
  ""status"": ""Error""
}",Fail,2025-11-12 06:31:11,60,BLANK,Hold,CA,9057.38,8751.13,8751.13
INV000143,ABC Synthetic Corp 1 - Professional Services Engagement - Phase 3,SYN-INVOICE-000143,ABC Synthetic Corp 1,BVP-00900,2025-09-30 00:00:00,2025-10-07 00:00:00,2025-11-29 00:00:00,43,,,PO_Synthetic_4,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 5,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 11,
    ""message"": ""GL account 441.000.2411.101.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 02:46:16,60,,Hold,CT,1520,1520,1520
INV000144,ABC Synthetic Corp 1 - Network Infrastructure Services - Region West,INV-SYN-000144,ABC Synthetic Corp 1,BVP-02561,2025-10-24 00:00:00,2025-10-30 00:00:00,2025-12-23 00:00:00,19,,,PO_Synthetic_1,TRUE,"Detail from service: The invoice amount is greater than the amount available on the PO. and 
 Validation Message: {
  ""vendorId"": ""5617198"",
  ""vendorInvoiceNumber"": ""INV-SYN-000144"",
  ""status"": ""Error""
}",Fail,2025-11-12 07:24:23,60,BLANK,Hold,FL,3034.7,3034.7,3034.7
INV000145,Synthetic Vendor Inc 24 - Equipment and Materials Supply - Deployment,SYNTHETIC-INV-000145,Synthetic Vendor Inc 24,BVP-01636,2025-10-02 00:00:00,2025-10-30 00:00:00,2025-11-16 00:00:00,41,,,SYN_PO_59,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Project Closed""
  }
]",Fail,2025-11-12 04:44:46,45,,Hold,CT,18636.16,18636.16,18636.16
INV000146,XYZ Services LLC 32 - Equipment and Materials Supply - Expansion,SYN-INVOICE-000146,XYZ Services LLC 32,BVP-02540,2025-10-02 00:00:00,2025-11-04 00:00:00,2025-11-16 00:00:00,41,,,Synthetic_PO_60,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 5,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 6,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 7,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  },
  {
    ""lineNumber"": 8,
    ""message"": ""GL account 164.000.2423.201.000.344 is not valid. Project Number Not Valid""
  }
]",Fail,2025-11-12 04:18:36,45,CAP MGMT,Hold,FL,3191.36,3191.36,3191.36
INV000147,Synthetic Solutions Group 33 - Site Development and Build Out - Q2 2025,INV-SYN-000147,Synthetic Solutions Group 33,BVP-00283,2025-09-26 00:00:00,2025-11-05 00:00:00,2025-11-10 00:00:00,47,,,PO_Synthetic_61,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 04:13:12,45,,Hold,CT,2178,2178,2178
INV000148,Synthetic Solutions Group 21 - Professional Services Engagement - Expansion,SYNTHETIC-INV-000148,Synthetic Solutions Group 21,BVP-01716,2025-09-09 00:00:00,2025-10-20 00:00:00,2025-10-24 00:00:00,64,,,PO_Synthetic_31,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 151.000.2411.001.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 151.000.2411.001.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 151.000.2411.001.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 02:57:48,45,,Hold,CA,711.5,3828.25,3828.25
INV000149,XYZ Services LLC 2 - Telecommunications Maintenance Contract - Buildout,SYN-INVOICE-000149,XYZ Services LLC 2,BVP-02530,2025-10-22 00:00:00,2025-10-27 00:00:00,2025-12-06 00:00:00,21,,,SYN_PO_2,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 171.000.2423.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 06:53:39,45,,Hold,TX,221,221,221
INV000150,Global Synthetic Industries 10 - Equipment and Materials Supply - Q2 2025,INV-SYN-000150,Global Synthetic Industries 10,BVP-02544,2025-08-25 00:00:00,2025-09-15 00:00:00,2025-10-09 00:00:00,79,22,2025-10-29 00:00:00,SYN_PO_14,TRUE,"Detail from service: Failed Validation and 
 Validation Message: {
  
} and 
 Validation Message: {
  ""lines"": [
    {
      ""invoiceLineNumber"": {
        ""isEmpty"": ""Value is required and can't be empty""
      }
    }
  ]
}",FAIL,2025-11-06 14:09:54,45,ACCT,Hold,CA,1788.85,1788.85,1788.85
INV000151,Synthetic Vendor Inc 24 - Network Infrastructure Services - Maintenance,SYNTHETIC-INV-000151,Synthetic Vendor Inc 24,BVP-01636,2025-09-25 00:00:00,2025-10-30 00:00:00,2025-11-09 00:00:00,48,,,PO_Synthetic_37,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Project Closed""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 441.318.6421.000.253.345 is not valid. Project Closed""
  }
]",Fail,2025-11-12 04:10:46,45,,Hold,CT,858,858,858
INV000152,ABC Synthetic Corp 13 - Construction Services Agreement - Upgrade,SYN-INVOICE-000152,ABC Synthetic Corp 13,ABC Synthetic Corp 13 - SOW 16 FTTH CO-04 - CA,2025-10-01 00:00:00,2025-10-29 00:00:00,2025-11-15 00:00:00,42,,,SYN_PO_29,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 012.000.2423.201.000.344 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 04:37:38,45,,Hold,CA,13527.21,13527.21,13527.21
INV000153,Synthetic Solutions Group 3 - Telecommunications Maintenance Contract - Installation,INV-SYN-000153,Synthetic Solutions Group 3,BVP-00463,2025-10-29 00:00:00,2025-11-04 00:00:00,2025-11-28 00:00:00,14,,,SYN_PO_62,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 904.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 904.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 904.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-11 08:13:50,30,,Hold,WV,1120.96,1120.96,1120.96
INV000154,Global Synthetic Industries 4 - Network Infrastructure Services - Phase 3,SYNTHETIC-INV-000154,Global Synthetic Industries 4,BVP-01006,2025-09-01 00:00:00,2025-11-04 00:00:00,2025-10-31 00:00:00,72,,,SYN_PO_53,TRUE,"Detail from service: The total amount from the invoice lines does not match the Total Invoice Amount value. and 
 Validation Message: {
  ""vendorId"": ""4206967"",
  ""vendorInvoiceNumber"": ""SYNTHETIC-INV-000154"",
  ""status"": ""Error""
}",Fail,2025-11-12 02:31:31,60,ACCT,Hold,WV,2438,2438,2438
INV000155,Synthetic Vendor Inc 12 - Telecommunications Maintenance Contract - Q3 2025,SYN-INVOICE-000155,Synthetic Vendor Inc 12,BVP-01332,2025-09-03 00:00:00,2025-10-10 00:00:00,2026-01-31 00:00:00,70,,,Synthetic_PO_63,TRUE,"Detail from service: Validation errors exist. and 
 Validation Message: [
  {
    ""lineNumber"": 1,
    ""message"": ""GL account 174.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 2,
    ""message"": ""GL account 174.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 3,
    ""message"": ""GL account 174.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  },
  {
    ""lineNumber"": 4,
    ""message"": ""GL account 174.000.2421.201.000.345 is not valid. Cost Code Not Valid For This Project""
  }
]",Fail,2025-11-12 02:42:34,150,,Hold,TX,2683,2683,2683
